[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+3.043610E+00	+5.116898E-02
+3.044315E+00	+5.123908E-02
+3.045223E+00	+5.130313E-02
+3.045729E+00	+5.137475E-02
+3.045628E+00	+5.143829E-02
+3.045729E+00	+5.150436E-02
+3.047039E+00	+5.157346E-02
+3.047342E+00	+5.163851E-02
+3.047544E+00	+5.170155E-02
+3.048452E+00	+5.177468E-02
+3.047947E+00	+5.183823E-02
+3.049461E+00	+5.190228E-02
+3.049461E+00	+5.197339E-02
+3.049562E+00	+5.203845E-02
+3.049664E+00	+5.210200E-02
+3.049965E+00	+5.217311E-02
+3.050369E+00	+5.223564E-02
+3.051579E+00	+5.230322E-02
+3.052689E+00	+5.237030E-02
+3.052084E+00	+5.243687E-02
+3.052790E+00	+5.250244E-02
+3.052588E+00	+5.257405E-02
+3.053799E+00	+5.263659E-02
+3.053900E+00	+5.270266E-02
+3.054504E+00	+5.277326E-02
+3.054605E+00	+5.283782E-02
+3.054707E+00	+5.290338E-02
+3.055513E+00	+5.297197E-02
+3.056320E+00	+5.303854E-02
+3.056522E+00	+5.310209E-02
+3.057430E+00	+5.317371E-02
+3.057430E+00	+5.323876E-02
+3.058641E+00	+5.330130E-02
+3.059145E+00	+5.337140E-02
+3.058338E+00	+5.343797E-02
+3.058943E+00	+5.350051E-02
+3.060356E+00	+5.357162E-02
+3.060759E+00	+5.363718E-02
+3.061869E+00	+5.370174E-02
+3.061264E+00	+5.377436E-02
+3.062071E+00	+5.383740E-02
+3.062473E+00	+5.390751E-02
+3.063080E+00	+5.397358E-02
+3.063280E+00	+5.403611E-02
+3.063684E+00	+5.410773E-02
+3.065197E+00	+5.417480E-02
+3.064896E+00	+5.423936E-02
+3.065298E+00	+5.430946E-02
+3.064795E+00	+5.437351E-02
+3.066105E+00	+5.444109E-02
+3.066307E+00	+5.450767E-02
+3.066509E+00	+5.457222E-02
+3.066711E+00	+5.463829E-02
+3.067316E+00	+5.470889E-02
+3.067921E+00	+5.477345E-02
+3.068426E+00	+5.483851E-02
+3.069233E+00	+5.490962E-02
+3.069132E+00	+5.497468E-02
+3.069233E+00	+5.503722E-02
+3.069635E+00	+5.511084E-02
+3.070141E+00	+5.517288E-02
+3.071251E+00	+5.523793E-02
+3.070543E+00	+5.530754E-02
+3.072359E+00	+5.537663E-02
+3.071957E+00	+5.543917E-02
+3.072159E+00	+5.550927E-02
+3.073570E+00	+5.557433E-02
+3.073874E+00	+5.563787E-02
+3.074074E+00	+5.570848E-02
+3.074883E+00	+5.577354E-02
+3.075184E+00	+5.583860E-02
+3.075790E+00	+5.590870E-02
+3.076496E+00	+5.597628E-02
+3.076597E+00	+5.603882E-02
+3.076294E+00	+5.611144E-02
+3.077303E+00	+5.617398E-02
+3.077606E+00	+5.623904E-02
+3.078312E+00	+5.630914E-02
+3.078413E+00	+5.637521E-02
+3.078613E+00	+5.644481E-02
+3.079824E+00	+5.651188E-02
+3.079521E+00	+5.657542E-02
+3.080330E+00	+5.664553E-02
+3.080833E+00	+5.670807E-02
+3.081238E+00	+5.677464E-02
+3.080530E+00	+5.684474E-02
+3.082346E+00	+5.690879E-02
+3.082750E+00	+5.697839E-02
+3.082146E+00	+5.704647E-02
+3.083254E+00	+5.711002E-02
+3.083153E+00	+5.717458E-02
+3.084768E+00	+5.724569E-02
+3.083961E+00	+5.731075E-02
+3.084869E+00	+5.737681E-02
+3.084969E+00	+5.744540E-02
+3.085676E+00	+5.750996E-02
+3.086281E+00	+5.757552E-02
+3.086784E+00	+5.764814E-02
+3.087088E+00	+5.771018E-02
+3.088400E+00	+5.777675E-02
+3.087591E+00	+5.784534E-02
+3.088499E+00	+5.791040E-02
+3.089005E+00	+5.797596E-02
+3.089508E+00	+5.804909E-02
+3.089710E+00	+5.811062E-02
+3.089912E+00	+5.817517E-02
+3.091627E+00	+5.824729E-02
+3.091124E+00	+5.830932E-02
+3.092535E+00	+5.837388E-02
+3.091425E+00	+5.844449E-02
+3.091526E+00	+5.850803E-02
+3.092333E+00	+5.857460E-02
+3.092939E+00	+5.864773E-02
+3.092838E+00	+5.871178E-02
+3.093342E+00	+5.878289E-02
+3.094955E+00	+5.884492E-02
+3.094351E+00	+5.891200E-02
+3.095057E+00	+5.898110E-02
+3.095663E+00	+5.904565E-02
+3.096973E+00	+5.911323E-02
+3.096470E+00	+5.918283E-02
+3.097277E+00	+5.924638E-02
+3.097780E+00	+5.931497E-02
+3.097378E+00	+5.938052E-02
+3.098185E+00	+5.944962E-02
+3.099293E+00	+5.951014E-02
+3.099798E+00	+5.958074E-02
+3.099697E+00	+5.964631E-02
+3.100403E+00	+5.971339E-02
+3.101109E+00	+5.978097E-02
+3.101009E+00	+5.984703E-02
+3.101412E+00	+5.991159E-02
+3.102320E+00	+5.998371E-02
+3.102421E+00	+6.004776E-02
+3.103228E+00	+6.011181E-02
+3.102825E+00	+6.018241E-02
+3.104136E+00	+6.024697E-02
+3.103531E+00	+6.031506E-02
+3.103933E+00	+6.038263E-02
+3.104841E+00	+6.044618E-02
+3.105749E+00	+6.051225E-02
+3.106758E+00	+6.058538E-02
+3.105951E+00	+6.064691E-02
+3.106052E+00	+6.071448E-02
+3.105951E+00	+6.078005E-02
+3.106758E+00	+6.084713E-02
+3.107264E+00	+6.091118E-02
+3.108574E+00	+6.098128E-02
+3.108372E+00	+6.104634E-02
+3.108877E+00	+6.111140E-02
+3.109079E+00	+6.117999E-02
+3.109280E+00	+6.124605E-02
+3.110390E+00	+6.131666E-02
+3.111298E+00	+6.138223E-02
+3.111298E+00	+6.144678E-02
+3.111702E+00	+6.151588E-02
+3.112711E+00	+6.158295E-02
+3.112307E+00	+6.164599E-02
+3.112307E+00	+6.171659E-02
+3.113113E+00	+6.177863E-02
+3.113518E+00	+6.184570E-02
+3.114122E+00	+6.191480E-02
+3.115030E+00	+6.198289E-02
+3.115334E+00	+6.204542E-02
+3.116140E+00	+6.211653E-02
+3.115534E+00	+6.218109E-02
+3.116543E+00	+6.224514E-02
+3.116846E+00	+6.231473E-02
+3.117350E+00	+6.238130E-02
+3.116947E+00	+6.244485E-02
+3.117754E+00	+6.251597E-02
+3.118057E+00	+6.257951E-02
+3.119873E+00	+6.264760E-02
+3.119165E+00	+6.271517E-02
+3.119570E+00	+6.278074E-02
+3.120073E+00	+6.284328E-02
+3.121082E+00	+6.291590E-02
+3.120377E+00	+6.298247E-02
+3.121588E+00	+6.304602E-02
+3.121487E+00	+6.311612E-02
+3.121889E+00	+6.317866E-02
+3.122496E+00	+6.324876E-02
+3.123302E+00	+6.331533E-02
+3.124008E+00	+6.338039E-02
+3.123302E+00	+6.344343E-02
+3.124210E+00	+6.351504E-02
+3.124413E+00	+6.357809E-02
+3.125017E+00	+6.364416E-02
+3.125925E+00	+6.371477E-02
+3.125925E+00	+6.378032E-02
+3.126732E+00	+6.384740E-02
+3.127136E+00	+6.391448E-02
+3.127640E+00	+6.397954E-02
+3.127943E+00	+6.404863E-02
+3.128044E+00	+6.411470E-02
+3.128851E+00	+6.417976E-02
+3.128750E+00	+6.424935E-02
+3.129051E+00	+6.431492E-02
+3.129759E+00	+6.437948E-02
+3.130363E+00	+6.444857E-02
+3.130968E+00	+6.451564E-02
+3.131069E+00	+6.457919E-02
+3.131977E+00	+6.464929E-02
+3.132584E+00	+6.471284E-02
+3.132584E+00	+6.478041E-02
+3.132584E+00	+6.484649E-02
+3.132986E+00	+6.491406E-02
+3.133591E+00	+6.497812E-02
+3.133188E+00	+6.504872E-02
+3.134096E+00	+6.511277E-02
+3.134298E+00	+6.517985E-02
+3.134802E+00	+6.524692E-02
+3.135508E+00	+6.531198E-02
+3.135710E+00	+6.537704E-02
+3.136921E+00	+6.544916E-02
+3.137424E+00	+6.551170E-02
+3.137323E+00	+6.557928E-02
+3.137829E+00	+6.564787E-02
+3.138535E+00	+6.571293E-02
+3.139240E+00	+6.578051E-02
+3.139341E+00	+6.584809E-02
+3.139442E+00	+6.591315E-02
+3.139544E+00	+6.597720E-02
+3.140350E+00	+6.604831E-02
+3.140854E+00	+6.611287E-02
+3.141258E+00	+6.617691E-02
+3.142065E+00	+6.624651E-02
+3.141661E+00	+6.631460E-02
+3.141964E+00	+6.638268E-02
+3.142469E+00	+6.644825E-02
+3.143578E+00	+6.651179E-02
+3.144384E+00	+6.658341E-02
+3.144285E+00	+6.664847E-02
+3.143881E+00	+6.671353E-02
+3.144688E+00	+6.678212E-02
+3.144890E+00	+6.684818E-02
+3.145697E+00	+6.691375E-02
+3.146101E+00	+6.698385E-02
+3.146000E+00	+6.705093E-02
+3.146706E+00	+6.711346E-02
+3.146807E+00	+6.718205E-02
+3.147209E+00	+6.724761E-02
+3.148319E+00	+6.731267E-02
+3.148724E+00	+6.738429E-02
+3.148724E+00	+6.744985E-02
+3.149126E+00	+6.751440E-02
+3.150135E+00	+6.758400E-02
+3.150740E+00	+6.764906E-02
+3.151043E+00	+6.771664E-02
+3.150640E+00	+6.778422E-02
+3.152052E+00	+6.784727E-02
+3.152254E+00	+6.791384E-02
+3.153061E+00	+6.798596E-02
+3.153263E+00	+6.804849E-02
+3.153868E+00	+6.811658E-02
+3.153162E+00	+6.818769E-02
+3.154171E+00	+6.825073E-02
+3.154978E+00	+6.831377E-02
+3.155380E+00	+6.838489E-02
+3.155380E+00	+6.845045E-02
+3.155684E+00	+6.851450E-02
+3.155279E+00	+6.858359E-02
+3.156591E+00	+6.865016E-02
+3.156794E+00	+6.871422E-02
+3.156994E+00	+6.878432E-02
+3.157398E+00	+6.885139E-02
+3.158104E+00	+6.891797E-02
+3.158104E+00	+6.898504E-02
+3.158508E+00	+6.905010E-02
+3.159920E+00	+6.912020E-02
+3.160021E+00	+6.918677E-02
+3.159618E+00	+6.925082E-02
+3.160425E+00	+6.931992E-02
+3.161533E+00	+6.938598E-02
+3.161333E+00	+6.945205E-02
+3.161837E+00	+6.952114E-02
+3.163048E+00	+6.958419E-02
+3.163450E+00	+6.964975E-02
+3.163754E+00	+6.971935E-02
+3.163754E+00	+6.978744E-02
+3.163855E+00	+6.985047E-02
+3.164257E+00	+6.992058E-02
+3.165468E+00	+6.998412E-02
+3.165670E+00	+7.005171E-02
+3.166073E+00	+7.012029E-02
+3.166073E+00	+7.018586E-02
+3.166679E+00	+7.024940E-02
+3.166882E+00	+7.031950E-02
+3.166780E+00	+7.038809E-02
+3.167587E+00	+7.045013E-02
+3.168293E+00	+7.052275E-02
+3.168192E+00	+7.058478E-02
+3.168495E+00	+7.065186E-02
+3.168797E+00	+7.071894E-02
+3.169806E+00	+7.078601E-02
+3.169806E+00	+7.085057E-02
+3.170612E+00	+7.092118E-02
+3.170815E+00	+7.098573E-02
+3.170916E+00	+7.105280E-02
+3.171419E+00	+7.112089E-02
+3.171925E+00	+7.118494E-02
+3.172228E+00	+7.125555E-02
+3.173639E+00	+7.132212E-02
+3.173538E+00	+7.138516E-02
+3.173639E+00	+7.145879E-02
+3.174749E+00	+7.151981E-02
+3.174952E+00	+7.158538E-02
+3.175051E+00	+7.165599E-02
+3.175253E+00	+7.172155E-02
+3.176464E+00	+7.178660E-02
+3.176161E+00	+7.185671E-02
+3.177774E+00	+7.192429E-02
+3.177372E+00	+7.198633E-02
+3.178078E+00	+7.205643E-02
+3.177774E+00	+7.212199E-02
+3.178280E+00	+7.218755E-02
+3.178783E+00	+7.225614E-02
+3.179087E+00	+7.232019E-02
+3.178783E+00	+7.238576E-02
+3.180096E+00	+7.245687E-02
+3.179691E+00	+7.252092E-02
+3.180801E+00	+7.258749E-02
+3.181004E+00	+7.265608E-02
+3.181406E+00	+7.272265E-02
+3.181608E+00	+7.278670E-02
+3.181406E+00	+7.285731E-02
+3.182314E+00	+7.292085E-02
+3.183323E+00	+7.298793E-02
+3.183727E+00	+7.305652E-02
+3.183323E+00	+7.312208E-02
+3.183929E+00	+7.318966E-02
+3.184534E+00	+7.325573E-02
+3.185745E+00	+7.332230E-02
+3.185240E+00	+7.338837E-02
+3.186148E+00	+7.345696E-02
+3.186148E+00	+7.352252E-02
+3.187460E+00	+7.358758E-02
+3.187561E+00	+7.365718E-02
+3.188267E+00	+7.372274E-02
+3.188568E+00	+7.379285E-02
+3.188770E+00	+7.385841E-02
+3.188871E+00	+7.392145E-02
+3.189276E+00	+7.399206E-02
+3.189981E+00	+7.405913E-02
+3.190485E+00	+7.412167E-02
+3.190384E+00	+7.419026E-02
+3.191292E+00	+7.425784E-02
+3.191393E+00	+7.432138E-02
+3.192101E+00	+7.439250E-02
+3.192503E+00	+7.445654E-02
+3.192200E+00	+7.452362E-02
+3.192604E+00	+7.459221E-02
+3.192604E+00	+7.465677E-02
+3.193613E+00	+7.472081E-02
+3.194319E+00	+7.479142E-02
+3.194218E+00	+7.485749E-02
+3.194723E+00	+7.492305E-02
+3.195227E+00	+7.499215E-02
+3.195024E+00	+7.505620E-02
+3.196033E+00	+7.512125E-02
+3.196840E+00	+7.519035E-02
+3.197144E+00	+7.525592E-02
+3.197042E+00	+7.532148E-02
+3.197346E+00	+7.539310E-02
+3.198555E+00	+7.545462E-02
+3.198355E+00	+7.552573E-02
+3.199263E+00	+7.559079E-02
+3.200171E+00	+7.565535E-02
+3.200371E+00	+7.571990E-02
+3.200270E+00	+7.579152E-02
+3.200876E+00	+7.585506E-02
+3.200977E+00	+7.592113E-02
+3.201986E+00	+7.598922E-02
+3.201380E+00	+7.605528E-02
+3.202288E+00	+7.611933E-02
+3.202187E+00	+7.618994E-02
+3.203499E+00	+7.625601E-02
+3.203094E+00	+7.632358E-02
+3.203901E+00	+7.639117E-02
+3.205112E+00	+7.645370E-02
+3.204205E+00	+7.652633E-02
+3.205315E+00	+7.658786E-02
+3.205214E+00	+7.665443E-02
+3.205517E+00	+7.672403E-02
+3.205214E+00	+7.678858E-02
+3.206324E+00	+7.685263E-02
+3.206121E+00	+7.692626E-02
+3.207232E+00	+7.698981E-02
+3.207836E+00	+7.705487E-02
+3.207735E+00	+7.712346E-02
+3.208139E+00	+7.718801E-02
+3.208643E+00	+7.725408E-02
+3.208845E+00	+7.732620E-02
+3.209148E+00	+7.738823E-02
+3.210358E+00	+7.745481E-02
+3.211468E+00	+7.752289E-02
+3.211164E+00	+7.759148E-02
+3.211367E+00	+7.765805E-02
+3.211468E+00	+7.772260E-02
+3.211367E+00	+7.778918E-02
+3.212879E+00	+7.785373E-02
+3.212980E+00	+7.792333E-02
+3.213587E+00	+7.798637E-02
+3.214695E+00	+7.805244E-02
+3.214495E+00	+7.812103E-02
+3.213587E+00	+7.818760E-02
+3.214293E+00	+7.825316E-02
+3.215099E+00	+7.832276E-02
+3.214796E+00	+7.838833E-02
+3.215805E+00	+7.845238E-02
+3.216108E+00	+7.852247E-02
+3.216209E+00	+7.859006E-02
+3.216713E+00	+7.865109E-02
+3.217117E+00	+7.872270E-02
+3.217319E+00	+7.878625E-02
+3.219437E+00	+7.885534E-02
+3.218731E+00	+7.892241E-02
+3.218529E+00	+7.898545E-02
+3.219740E+00	+7.905757E-02
+3.220850E+00	+7.912112E-02
+3.220749E+00	+7.918769E-02
+3.221151E+00	+7.925477E-02
+3.221354E+00	+7.932185E-02
+3.221455E+00	+7.938640E-02
+3.222261E+00	+7.945650E-02
+3.222363E+00	+7.952458E-02
+3.222565E+00	+7.958864E-02
+3.223673E+00	+7.965621E-02
+3.223774E+00	+7.972178E-02
+3.223976E+00	+7.978583E-02
+3.223875E+00	+7.985543E-02
+3.224482E+00	+7.992049E-02
+3.225086E+00	+7.998756E-02
+3.225288E+00	+8.005565E-02
+3.226297E+00	+8.012071E-02
+3.225792E+00	+8.018576E-02
+3.226902E+00	+8.025537E-02
+3.226801E+00	+8.031841E-02
+3.227507E+00	+8.038447E-02
+3.227608E+00	+8.045407E-02
+3.227911E+00	+8.051963E-02
+3.228516E+00	+8.058520E-02
+3.229221E+00	+8.065732E-02
+3.228819E+00	+8.072036E-02
+3.229525E+00	+8.078492E-02
+3.230635E+00	+8.086006E-02
+3.230837E+00	+8.091906E-02
+3.230635E+00	+8.098715E-02
+3.230837E+00	+8.105524E-02
+3.232046E+00	+8.112181E-02
+3.232450E+00	+8.118536E-02
+3.232653E+00	+8.125646E-02
+3.232853E+00	+8.132052E-02
+3.234468E+00	+8.139213E-02
+3.234367E+00	+8.145719E-02
+3.234669E+00	+8.152225E-02
+3.234871E+00	+8.158983E-02
+3.234871E+00	+8.165690E-02
+3.234468E+00	+8.171995E-02
+3.235678E+00	+8.179156E-02
+3.236788E+00	+8.185863E-02
+3.236788E+00	+8.192168E-02
+3.237595E+00	+8.199077E-02
+3.237091E+00	+8.205533E-02
+3.237494E+00	+8.212241E-02
+3.237999E+00	+8.218998E-02
+3.238098E+00	+8.225605E-02
+3.239208E+00	+8.232414E-02
+3.239309E+00	+8.238970E-02
+3.240015E+00	+8.245628E-02
+3.239714E+00	+8.252234E-02
+3.240822E+00	+8.259144E-02
+3.241327E+00	+8.265750E-02
+3.241327E+00	+8.271903E-02
+3.242235E+00	+8.279367E-02
+3.241631E+00	+8.285520E-02
+3.242638E+00	+8.292228E-02
+3.243143E+00	+8.299188E-02
+3.244152E+00	+8.305693E-02
+3.243647E+00	+8.311947E-02
+3.243647E+00	+8.319260E-02
+3.243849E+00	+8.325715E-02
+3.243143E+00	+8.332372E-02
+3.243748E+00	+8.339131E-02
+3.243849E+00	+8.345687E-02
+3.244555E+00	+8.352143E-02
+3.243647E+00	+8.359153E-02
+3.245060E+00	+8.365659E-02
+3.244757E+00	+8.372165E-02
+3.245161E+00	+8.379073E-02
+3.245262E+00	+8.385630E-02
+3.246370E+00	+8.392640E-02
+3.245766E+00	+8.399146E-02
+3.247078E+00	+8.405803E-02
+3.247078E+00	+8.412915E-02
+3.247278E+00	+8.419219E-02
+3.248287E+00	+8.425624E-02
+3.247986E+00	+8.432634E-02
+3.248388E+00	+8.438989E-02
+3.248388E+00	+8.445595E-02
+3.248489E+00	+8.452757E-02
+3.250103E+00	+8.459666E-02
+3.249800E+00	+8.465718E-02
+3.250204E+00	+8.472829E-02
+3.251112E+00	+8.479235E-02
+3.251818E+00	+8.485740E-02
+3.250910E+00	+8.492902E-02
+3.251213E+00	+8.499155E-02
+3.252222E+00	+8.505914E-02
+3.252726E+00	+8.512722E-02
+3.253231E+00	+8.519328E-02
+3.253633E+00	+8.525734E-02
+3.253231E+00	+8.532844E-02
+3.254541E+00	+8.539048E-02
+3.253836E+00	+8.545705E-02
+3.254744E+00	+8.552615E-02
+3.254744E+00	+8.559171E-02
+3.254946E+00	+8.565728E-02
+3.256256E+00	+8.572738E-02
+3.256155E+00	+8.579395E-02
+3.256256E+00	+8.585799E-02
+3.256357E+00	+8.592860E-02
+3.256762E+00	+8.599266E-02
+3.257467E+00	+8.605721E-02
+3.257164E+00	+8.613034E-02
+3.258678E+00	+8.619439E-02
+3.257872E+00	+8.626550E-02
+3.259081E+00	+8.632854E-02
+3.258780E+00	+8.639310E-02
+3.259485E+00	+8.646320E-02
+3.260494E+00	+8.652876E-02
+3.259989E+00	+8.659382E-02
+3.260595E+00	+8.666493E-02
+3.262108E+00	+8.672696E-02
+3.261602E+00	+8.679253E-02
+3.262411E+00	+8.686817E-02
+3.262915E+00	+8.692819E-02
+3.263117E+00	+8.699476E-02
+3.263721E+00	+8.706285E-02
+3.264025E+00	+8.712690E-02
+3.263823E+00	+8.719347E-02
+3.264427E+00	+8.726307E-02
+3.265034E+00	+8.732864E-02
+3.264832E+00	+8.739470E-02
+3.265537E+00	+8.746278E-02
+3.265638E+00	+8.752885E-02
+3.266243E+00	+8.759189E-02
+3.266243E+00	+8.766200E-02
+3.266243E+00	+8.772705E-02
+3.266949E+00	+8.779262E-02
+3.267252E+00	+8.786473E-02
+3.267757E+00	+8.792727E-02
+3.267958E+00	+8.799385E-02
+3.269169E+00	+8.806193E-02
+3.269169E+00	+8.812951E-02
+3.269169E+00	+8.819255E-02
+3.270380E+00	+8.826265E-02
+3.270380E+00	+8.832973E-02
+3.270884E+00	+8.839379E-02
+3.271488E+00	+8.846287E-02
+3.271589E+00	+8.852844E-02
+3.271690E+00	+8.859299E-02
+3.272396E+00	+8.866411E-02
+3.272800E+00	+8.872815E-02
+3.273104E+00	+8.879876E-02
+3.273607E+00	+8.886331E-02
+3.273809E+00	+8.892737E-02
+3.274515E+00	+8.899797E-02
+3.274818E+00	+8.906202E-02
+3.274717E+00	+8.912557E-02
+3.275221E+00	+8.919668E-02
+3.275322E+00	+8.926123E-02
+3.275726E+00	+8.932680E-02
+3.275322E+00	+8.939892E-02
+3.276533E+00	+8.946549E-02
+3.276432E+00	+8.952802E-02
+3.276533E+00	+8.959661E-02
+3.277239E+00	+8.966319E-02
+3.277542E+00	+8.972673E-02
+3.277643E+00	+8.979835E-02
+3.278954E+00	+8.986089E-02
+3.279257E+00	+8.992796E-02
+3.279558E+00	+8.999605E-02
+3.278852E+00	+9.006211E-02
+3.279558E+00	+9.012667E-02
+3.280769E+00	+9.019728E-02
+3.280769E+00	+9.026183E-02
+3.281475E+00	+9.032740E-02
+3.281275E+00	+9.039447E-02
+3.282383E+00	+9.046105E-02
+3.282787E+00	+9.052408E-02
+3.282585E+00	+9.059872E-02
+3.283493E+00	+9.066076E-02
+3.282990E+00	+9.072531E-02
+3.284502E+00	+9.079643E-02
+3.284704E+00	+9.086098E-02
+3.284906E+00	+9.092755E-02
+3.285713E+00	+9.099916E-02
+3.285309E+00	+9.106120E-02
+3.285612E+00	+9.112474E-02
+3.286922E+00	+9.119737E-02
+3.287125E+00	+9.125940E-02
+3.287226E+00	+9.133102E-02
+3.286621E+00	+9.139507E-02
+3.287226E+00	+9.146063E-02
+3.288134E+00	+9.152922E-02
+3.288839E+00	+9.159680E-02
+3.288134E+00	+9.165984E-02
+3.288839E+00	+9.172944E-02
+3.289143E+00	+9.179399E-02
+3.289143E+00	+9.186006E-02
+3.290051E+00	+9.192815E-02
+3.290453E+00	+9.199321E-02
+3.290152E+00	+9.205978E-02
+3.291563E+00	+9.212887E-02
+3.291462E+00	+9.219393E-02
+3.292471E+00	+9.226152E-02
+3.292673E+00	+9.233010E-02
+3.293783E+00	+9.239516E-02
+3.293379E+00	+9.246022E-02
+3.293581E+00	+9.252780E-02
+3.294186E+00	+9.259336E-02
+3.294388E+00	+9.266145E-02
+3.295094E+00	+9.273004E-02
+3.295296E+00	+9.279358E-02
+3.295599E+00	+9.285965E-02
+3.295799E+00	+9.292975E-02
+3.296305E+00	+9.299532E-02
+3.295900E+00	+9.306037E-02
+3.296305E+00	+9.313149E-02
+3.297213E+00	+9.319705E-02
+3.297010E+00	+9.326261E-02
+3.297516E+00	+9.332818E-02
+3.298424E+00	+9.339526E-02
+3.299129E+00	+9.346081E-02
+3.299231E+00	+9.353142E-02
+3.299332E+00	+9.359396E-02
+3.299633E+00	+9.365851E-02
+3.300642E+00	+9.373013E-02
+3.301046E+00	+9.379519E-02
+3.301348E+00	+9.386478E-02
+3.301247E+00	+9.392833E-02
+3.301752E+00	+9.399389E-02
+3.302256E+00	+9.406349E-02
+3.303164E+00	+9.413107E-02
+3.303467E+00	+9.419613E-02
+3.303467E+00	+9.426422E-02
+3.304071E+00	+9.433129E-02
+3.304878E+00	+9.439585E-02
+3.304979E+00	+9.446394E-02
+3.304979E+00	+9.453101E-02
+3.306190E+00	+9.459506E-02
+3.305080E+00	+9.466617E-02
+3.305685E+00	+9.473022E-02
+3.306593E+00	+9.479629E-02
+3.307199E+00	+9.486488E-02
+3.306997E+00	+9.493145E-02
+3.307501E+00	+9.499500E-02
+3.307905E+00	+9.506611E-02
+3.308107E+00	+9.513016E-02
+3.308409E+00	+9.519673E-02
+3.309317E+00	+9.526835E-02
+3.309217E+00	+9.533139E-02
+3.309923E+00	+9.539695E-02
+3.310125E+00	+9.546705E-02
+3.311132E+00	+9.553211E-02
+3.311436E+00	+9.559868E-02
+3.311638E+00	+9.566778E-02
+3.311436E+00	+9.573082E-02
+3.312040E+00	+9.579688E-02
+3.313353E+00	+9.586749E-02
+3.313049E+00	+9.593053E-02
+3.313150E+00	+9.599761E-02
+3.314058E+00	+9.606671E-02
+3.314865E+00	+9.613176E-02
+3.315472E+00	+9.619834E-02
+3.315168E+00	+9.626591E-02
+3.316177E+00	+9.633248E-02
+3.316481E+00	+9.640057E-02
+3.316380E+00	+9.646765E-02
+3.316681E+00	+9.653170E-02
+3.316984E+00	+9.660129E-02
+3.317892E+00	+9.666938E-02
+3.317791E+00	+9.673343E-02
+3.317791E+00	+9.680253E-02
+3.319202E+00	+9.686607E-02
+3.319304E+00	+9.693466E-02
+3.320313E+00	+9.700325E-02
+3.319809E+00	+9.706982E-02
+3.319506E+00	+9.713437E-02
+3.321321E+00	+9.720549E-02
+3.321423E+00	+9.726702E-02
+3.320818E+00	+9.733258E-02
+3.322432E+00	+9.740167E-02
+3.322330E+00	+9.746875E-02
+3.322735E+00	+9.753330E-02
+3.322634E+00	+9.760240E-02
+3.324045E+00	+9.766796E-02
+3.324045E+00	+9.773151E-02
+3.324953E+00	+9.780362E-02
+3.324650E+00	+9.786768E-02
+3.325659E+00	+9.793273E-02
+3.325760E+00	+9.800183E-02
+3.326567E+00	+9.806739E-02
+3.326265E+00	+9.813195E-02
+3.327980E+00	+9.820457E-02
+3.327576E+00	+9.826862E-02
+3.327778E+00	+9.833519E-02
+3.328182E+00	+9.840227E-02
+3.329090E+00	+9.847035E-02
+3.328888E+00	+9.853441E-02
+3.329290E+00	+9.860451E-02
+3.330400E+00	+9.866755E-02
+3.330400E+00	+9.873412E-02
+3.331005E+00	+9.880473E-02
+3.330704E+00	+9.886979E-02
+3.331207E+00	+9.894140E-02
+3.332216E+00	+9.900293E-02
+3.331913E+00	+9.906900E-02
+3.332520E+00	+9.913910E-02
+3.333931E+00	+9.920315E-02
+3.333326E+00	+9.926922E-02
+3.333225E+00	+9.933781E-02
+3.333729E+00	+9.940438E-02
+3.335646E+00	+9.946842E-02
+3.335848E+00	+9.953803E-02
+3.336554E+00	+9.960561E-02
+3.335949E+00	+9.967369E-02
+3.336857E+00	+9.973976E-02
+3.337664E+00	+9.980381E-02
+3.337765E+00	+9.986937E-02
+3.338976E+00	+9.993947E-02
+3.338268E+00	+1.000045E-01

