[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.726267E+00	+3.836769E-03
+2.726570E+00	+3.841560E-03
+2.726267E+00	+3.846705E-03
+2.726772E+00	+3.851699E-03
+2.726974E+00	+3.856894E-03
+2.726974E+00	+3.861887E-03
+2.727175E+00	+3.866679E-03
+2.727882E+00	+3.871772E-03
+2.727478E+00	+3.876615E-03
+2.727882E+00	+3.881810E-03
+2.727781E+00	+3.886702E-03
+2.728083E+00	+3.891595E-03
+2.728184E+00	+3.896739E-03
+2.728083E+00	+3.901632E-03
+2.728487E+00	+3.906625E-03
+2.728689E+00	+3.911770E-03
+2.728790E+00	+3.916662E-03
+2.728991E+00	+3.921706E-03
+2.729294E+00	+3.926750E-03
+2.729294E+00	+3.931693E-03
+2.729395E+00	+3.936585E-03
+2.729597E+00	+3.941579E-03
+2.729797E+00	+3.946774E-03
+2.729898E+00	+3.951666E-03
+2.729898E+00	+3.956558E-03
+2.730303E+00	+3.961653E-03
+2.730202E+00	+3.966747E-03
+2.731009E+00	+3.971388E-03
+2.730606E+00	+3.976683E-03
+2.730907E+00	+3.981727E-03
+2.731413E+00	+3.986469E-03
+2.731312E+00	+3.991663E-03
+2.731312E+00	+3.996455E-03
+2.731714E+00	+4.001498E-03
+2.731613E+00	+4.006593E-03
+2.732220E+00	+4.011637E-03
+2.732321E+00	+4.016681E-03
+2.732321E+00	+4.021523E-03
+2.732420E+00	+4.026667E-03
+2.732622E+00	+4.031660E-03
+2.733027E+00	+4.036603E-03
+2.733631E+00	+4.041748E-03
+2.733631E+00	+4.046590E-03
+2.733229E+00	+4.051937E-03
+2.733530E+00	+4.056677E-03
+2.734137E+00	+4.061721E-03
+2.733934E+00	+4.066715E-03
+2.734035E+00	+4.071607E-03
+2.734539E+00	+4.076802E-03
+2.734438E+00	+4.082047E-03
+2.734539E+00	+4.086638E-03
+2.734539E+00	+4.091933E-03
+2.734640E+00	+4.096775E-03
+2.735245E+00	+4.101920E-03
+2.735144E+00	+4.106712E-03
+2.735346E+00	+4.111856E-03
+2.735447E+00	+4.116900E-03
+2.735750E+00	+4.121944E-03
+2.735750E+00	+4.126735E-03
+2.736254E+00	+4.131880E-03
+2.736153E+00	+4.136773E-03
+2.736153E+00	+4.141917E-03
+2.736456E+00	+4.146810E-03
+2.736759E+00	+4.151752E-03
+2.737061E+00	+4.156897E-03
+2.736858E+00	+4.161891E-03
+2.737162E+00	+4.166985E-03
+2.737263E+00	+4.171827E-03
+2.737263E+00	+4.176769E-03
+2.737566E+00	+4.181864E-03
+2.737766E+00	+4.186908E-03
+2.737867E+00	+4.191850E-03
+2.738070E+00	+4.196945E-03
+2.738373E+00	+4.201686E-03
+2.738575E+00	+4.206982E-03
+2.738674E+00	+4.211925E-03
+2.738674E+00	+4.216968E-03
+2.738876E+00	+4.221912E-03
+2.738876E+00	+4.226753E-03
+2.739180E+00	+4.231848E-03
+2.739483E+00	+4.236942E-03
+2.739784E+00	+4.242187E-03
+2.740290E+00	+4.246929E-03
+2.739784E+00	+4.251821E-03
+2.740692E+00	+4.256966E-03
+2.740088E+00	+4.261908E-03
+2.740490E+00	+4.267154E-03
+2.740894E+00	+4.271946E-03
+2.740793E+00	+4.276939E-03
+2.740591E+00	+4.281983E-03
+2.740894E+00	+4.286976E-03
+2.741600E+00	+4.291919E-03
+2.741297E+00	+4.297114E-03
+2.741701E+00	+4.302006E-03
+2.741802E+00	+4.307101E-03
+2.741903E+00	+4.312043E-03
+2.742205E+00	+4.316936E-03
+2.742912E+00	+4.322031E-03
+2.742407E+00	+4.327023E-03
+2.742508E+00	+4.331916E-03
+2.742508E+00	+4.337313E-03
+2.743214E+00	+4.341852E-03
+2.742811E+00	+4.347148E-03
+2.743214E+00	+4.351990E-03
+2.743214E+00	+4.356732E-03
+2.744122E+00	+4.361927E-03
+2.743618E+00	+4.367071E-03
+2.743517E+00	+4.371963E-03
+2.744020E+00	+4.376957E-03
+2.744020E+00	+4.381900E-03
+2.744425E+00	+4.387095E-03
+2.744627E+00	+4.392088E-03
+2.744627E+00	+4.396880E-03
+2.744928E+00	+4.401923E-03
+2.744928E+00	+4.407017E-03
+2.744928E+00	+4.412162E-03
+2.745434E+00	+4.417055E-03
+2.745434E+00	+4.422149E-03
+2.745636E+00	+4.426991E-03
+2.745434E+00	+4.432035E-03
+2.745937E+00	+4.437179E-03
+2.746241E+00	+4.442021E-03
+2.746038E+00	+4.447116E-03
+2.746342E+00	+4.452260E-03
+2.746744E+00	+4.457052E-03
+2.746643E+00	+4.462146E-03
+2.746744E+00	+4.467038E-03
+2.746845E+00	+4.472032E-03
+2.747149E+00	+4.477177E-03
+2.747452E+00	+4.482019E-03
+2.747452E+00	+4.487063E-03
+2.747652E+00	+4.492056E-03
+2.747854E+00	+4.496948E-03
+2.748056E+00	+4.502648E-03
+2.748158E+00	+4.507490E-03
+2.748259E+00	+4.512382E-03
+2.748360E+00	+4.517628E-03
+2.748762E+00	+4.522520E-03
+2.748762E+00	+4.527564E-03
+2.748964E+00	+4.532456E-03
+2.748964E+00	+4.537500E-03
+2.749266E+00	+4.542746E-03
+2.749973E+00	+4.547738E-03
+2.750174E+00	+4.552682E-03
+2.749872E+00	+4.557574E-03
+2.750174E+00	+4.562517E-03
+2.750074E+00	+4.567662E-03
+2.750477E+00	+4.573058E-03
+2.750376E+00	+4.577699E-03
+2.750174E+00	+4.582742E-03
+2.751081E+00	+4.587585E-03
+2.750982E+00	+4.592679E-03
+2.751081E+00	+4.597520E-03
+2.751081E+00	+4.602666E-03
+2.751183E+00	+4.607659E-03
+2.751385E+00	+4.612601E-03
+2.751688E+00	+4.617645E-03
+2.751789E+00	+4.622790E-03
+2.751890E+00	+4.627985E-03
+2.752090E+00	+4.632626E-03
+2.752192E+00	+4.638023E-03
+2.752293E+00	+4.642763E-03
+2.752495E+00	+4.647858E-03
+2.752798E+00	+4.652699E-03
+2.753099E+00	+4.657643E-03
+2.752998E+00	+4.662636E-03
+2.753201E+00	+4.667629E-03
+2.753403E+00	+4.672724E-03
+2.753504E+00	+4.677666E-03
+2.753605E+00	+4.683114E-03
+2.753805E+00	+4.687805E-03
+2.754007E+00	+4.692596E-03
+2.753906E+00	+4.697791E-03
+2.754513E+00	+4.702734E-03
+2.754513E+00	+4.707728E-03
+2.754713E+00	+4.712570E-03
+2.754814E+00	+4.717613E-03
+2.754612E+00	+4.722707E-03
+2.755421E+00	+4.727751E-03
+2.755421E+00	+4.732694E-03
+2.755621E+00	+4.737687E-03
+2.755621E+00	+4.742580E-03
+2.755823E+00	+4.747774E-03
+2.755823E+00	+4.752616E-03
+2.756126E+00	+4.757711E-03
+2.756428E+00	+4.762704E-03
+2.756329E+00	+4.767546E-03
+2.756731E+00	+4.772842E-03
+2.756731E+00	+4.777685E-03
+2.756933E+00	+4.782627E-03
+2.756832E+00	+4.787620E-03
+2.757740E+00	+4.792564E-03
+2.757639E+00	+4.797708E-03
+2.757336E+00	+4.802600E-03
+2.757437E+00	+4.807594E-03
+2.757841E+00	+4.812587E-03
+2.757740E+00	+4.817581E-03
+2.758043E+00	+4.822574E-03
+2.758142E+00	+4.827517E-03
+2.758547E+00	+4.832560E-03
+2.758648E+00	+4.837604E-03
+2.758749E+00	+4.842598E-03
+2.758951E+00	+4.847591E-03
+2.758951E+00	+4.852786E-03
+2.759455E+00	+4.857628E-03
+2.759050E+00	+4.862621E-03
+2.759758E+00	+4.867514E-03
+2.759657E+00	+4.872407E-03
+2.760160E+00	+4.877450E-03
+2.760059E+00	+4.882696E-03
+2.760262E+00	+4.887639E-03
+2.760464E+00	+4.892430E-03
+2.760464E+00	+4.897474E-03
+2.760565E+00	+4.902568E-03
+2.760767E+00	+4.907864E-03
+2.760866E+00	+4.912706E-03
+2.761068E+00	+4.917700E-03
+2.760967E+00	+4.922440E-03
+2.761473E+00	+4.927535E-03
+2.761574E+00	+4.932478E-03
+2.761473E+00	+4.937421E-03
+2.762077E+00	+4.942313E-03
+2.761774E+00	+4.947457E-03
+2.762178E+00	+4.952401E-03
+2.762280E+00	+4.957646E-03
+2.762381E+00	+4.962337E-03
+2.762581E+00	+4.967582E-03
+2.762985E+00	+4.972475E-03
+2.763187E+00	+4.977771E-03
+2.763288E+00	+4.982512E-03
+2.763390E+00	+4.987656E-03
+2.763288E+00	+4.992448E-03
+2.763691E+00	+4.997391E-03
+2.763893E+00	+5.002434E-03
+2.763893E+00	+5.007378E-03
+2.763893E+00	+5.012422E-03
+2.764095E+00	+5.017617E-03
+2.764095E+00	+5.022408E-03
+2.764498E+00	+5.027401E-03
+2.764801E+00	+5.032345E-03
+2.764902E+00	+5.037287E-03
+2.764902E+00	+5.042634E-03
+2.765305E+00	+5.047224E-03
+2.765104E+00	+5.052268E-03
+2.765507E+00	+5.057412E-03
+2.765608E+00	+5.062405E-03
+2.766113E+00	+5.067499E-03
+2.766314E+00	+5.072341E-03
+2.766012E+00	+5.077688E-03
+2.766212E+00	+5.082429E-03
+2.766415E+00	+5.087271E-03
+2.766516E+00	+5.092214E-03
+2.766819E+00	+5.097358E-03
+2.766920E+00	+5.102301E-03
+2.767019E+00	+5.107547E-03
+2.767120E+00	+5.112692E-03
+2.767120E+00	+5.117332E-03
+2.767626E+00	+5.122426E-03
+2.767525E+00	+5.127318E-03
+2.767828E+00	+5.132513E-03
+2.767828E+00	+5.137305E-03
+2.768534E+00	+5.142198E-03
+2.768936E+00	+5.147393E-03
+2.768129E+00	+5.152335E-03
+2.768736E+00	+5.157379E-03
+2.768332E+00	+5.162372E-03
+2.768936E+00	+5.167265E-03
+2.768936E+00	+5.172309E-03
+2.769341E+00	+5.177252E-03
+2.769743E+00	+5.182245E-03
+2.769341E+00	+5.187389E-03
+2.769644E+00	+5.192181E-03
+2.770451E+00	+5.197326E-03
+2.769844E+00	+5.202269E-03
+2.769743E+00	+5.207262E-03
+2.770350E+00	+5.212356E-03
+2.770853E+00	+5.217300E-03
+2.770350E+00	+5.222393E-03
+2.770954E+00	+5.227235E-03
+2.770853E+00	+5.232380E-03
+2.770853E+00	+5.237171E-03
+2.771559E+00	+5.242065E-03
+2.771156E+00	+5.247159E-03
+2.771559E+00	+5.252454E-03
+2.771660E+00	+5.257246E-03
+2.771660E+00	+5.262239E-03
+2.771761E+00	+5.267535E-03
+2.772064E+00	+5.272478E-03
+2.772165E+00	+5.277371E-03
+2.772770E+00	+5.282314E-03
+2.772568E+00	+5.287358E-03
+2.772568E+00	+5.292149E-03
+2.772669E+00	+5.297092E-03
+2.772972E+00	+5.302539E-03
+2.773273E+00	+5.307280E-03
+2.773174E+00	+5.312273E-03
+2.772972E+00	+5.317267E-03
+2.773577E+00	+5.322361E-03
+2.774485E+00	+5.327203E-03
+2.774181E+00	+5.332246E-03
+2.773880E+00	+5.337341E-03
+2.773880E+00	+5.342183E-03
+2.774282E+00	+5.347227E-03
+2.774889E+00	+5.352119E-03
+2.774485E+00	+5.357163E-03
+2.775089E+00	+5.362005E-03
+2.774788E+00	+5.367301E-03
+2.775291E+00	+5.372194E-03
+2.775797E+00	+5.377288E-03
+2.775494E+00	+5.382281E-03
+2.775696E+00	+5.387224E-03
+2.775595E+00	+5.392267E-03
+2.775997E+00	+5.397161E-03
+2.776098E+00	+5.402355E-03
+2.775797E+00	+5.407298E-03
+2.776604E+00	+5.412292E-03
+2.776402E+00	+5.417587E-03
+2.776705E+00	+5.422228E-03
+2.776804E+00	+5.427271E-03
+2.776705E+00	+5.432315E-03
+2.777208E+00	+5.437006E-03
+2.777208E+00	+5.442302E-03
+2.777411E+00	+5.447295E-03
+2.777309E+00	+5.452288E-03
+2.777613E+00	+5.457332E-03
+2.777712E+00	+5.462124E-03
+2.777914E+00	+5.467420E-03
+2.778217E+00	+5.472363E-03
+2.778116E+00	+5.477306E-03
+2.778419E+00	+5.482350E-03
+2.778521E+00	+5.487292E-03
+2.778318E+00	+5.492236E-03
+2.778923E+00	+5.497228E-03
+2.779024E+00	+5.502777E-03
+2.778923E+00	+5.507922E-03
+2.779125E+00	+5.512814E-03
+2.779428E+00	+5.518009E-03
+2.779428E+00	+5.522851E-03
+2.779528E+00	+5.527793E-03
+2.780334E+00	+5.533190E-03
+2.780134E+00	+5.537882E-03
+2.780033E+00	+5.542774E-03
+2.780537E+00	+5.547868E-03
+2.780537E+00	+5.552710E-03
+2.780638E+00	+5.557955E-03
+2.780840E+00	+5.562797E-03
+2.781042E+00	+5.567791E-03
+2.781242E+00	+5.572785E-03
+2.781343E+00	+5.577980E-03
+2.781143E+00	+5.582922E-03
+2.781748E+00	+5.587764E-03
+2.781849E+00	+5.592808E-03
+2.781950E+00	+5.597902E-03
+2.781849E+00	+5.602997E-03
+2.781950E+00	+5.608040E-03
+2.782251E+00	+5.612832E-03
+2.782352E+00	+5.617976E-03
+2.782454E+00	+5.623020E-03
+2.782454E+00	+5.627862E-03
+2.782959E+00	+5.633057E-03
+2.782656E+00	+5.637949E-03
+2.782858E+00	+5.643044E-03
+2.784067E+00	+5.647937E-03
+2.783361E+00	+5.652829E-03
+2.783564E+00	+5.657772E-03
+2.783564E+00	+5.663118E-03
+2.783665E+00	+5.667960E-03
+2.783665E+00	+5.673256E-03
+2.783966E+00	+5.677997E-03
+2.784168E+00	+5.682789E-03
+2.784370E+00	+5.688085E-03
+2.784472E+00	+5.692775E-03
+2.784773E+00	+5.697870E-03
+2.784975E+00	+5.703014E-03
+2.785177E+00	+5.708209E-03
+2.785278E+00	+5.713001E-03
+2.785582E+00	+5.717843E-03
+2.785480E+00	+5.722685E-03
+2.785984E+00	+5.727881E-03
+2.785782E+00	+5.732671E-03
+2.786085E+00	+5.738018E-03
+2.786085E+00	+5.742810E-03
+2.786186E+00	+5.747954E-03
+2.786690E+00	+5.753099E-03
+2.786287E+00	+5.757991E-03
+2.787094E+00	+5.762985E-03
+2.786791E+00	+5.768180E-03
+2.786791E+00	+5.772921E-03
+2.787397E+00	+5.777964E-03
+2.787195E+00	+5.783109E-03
+2.787296E+00	+5.788002E-03
+2.787699E+00	+5.792995E-03
+2.787497E+00	+5.797989E-03
+2.787901E+00	+5.803083E-03
+2.787901E+00	+5.808026E-03
+2.788204E+00	+5.813019E-03
+2.788305E+00	+5.818164E-03
+2.788404E+00	+5.823258E-03
+2.788404E+00	+5.828151E-03
+2.788607E+00	+5.833194E-03
+2.788809E+00	+5.837935E-03
+2.788910E+00	+5.843130E-03
+2.789312E+00	+5.847972E-03
+2.789211E+00	+5.853066E-03
+2.789616E+00	+5.858161E-03
+2.789616E+00	+5.863003E-03
+2.789717E+00	+5.868147E-03
+2.789616E+00	+5.873141E-03
+2.790119E+00	+5.877831E-03
+2.790321E+00	+5.882976E-03
+2.790625E+00	+5.887869E-03
+2.790422E+00	+5.893013E-03
+2.790726E+00	+5.898108E-03
+2.790726E+00	+5.903201E-03
+2.791027E+00	+5.908346E-03
+2.791330E+00	+5.913087E-03
+2.791229E+00	+5.918182E-03
+2.791533E+00	+5.923074E-03
+2.791431E+00	+5.927967E-03
+2.791533E+00	+5.932960E-03
+2.791735E+00	+5.938357E-03
+2.791735E+00	+5.943098E-03
+2.792440E+00	+5.948041E-03
+2.792339E+00	+5.953034E-03
+2.792137E+00	+5.958229E-03
+2.792440E+00	+5.963071E-03
+2.792843E+00	+5.968115E-03
+2.792843E+00	+5.973058E-03
+2.793146E+00	+5.978000E-03
+2.793045E+00	+5.983145E-03
+2.794054E+00	+5.987987E-03
+2.793449E+00	+5.993132E-03
+2.794256E+00	+5.998125E-03
+2.793751E+00	+6.003320E-03
+2.794256E+00	+6.008162E-03
+2.794155E+00	+6.013358E-03
+2.793953E+00	+6.018149E-03
+2.794760E+00	+6.023546E-03
+2.794458E+00	+6.028187E-03
+2.795366E+00	+6.033331E-03
+2.794558E+00	+6.038123E-03
+2.794659E+00	+6.043166E-03
+2.795465E+00	+6.048210E-03
+2.795063E+00	+6.053254E-03
+2.795164E+00	+6.058146E-03
+2.795870E+00	+6.063190E-03
+2.796274E+00	+6.068083E-03
+2.796072E+00	+6.073127E-03
+2.795668E+00	+6.078119E-03
+2.795870E+00	+6.083163E-03
+2.796072E+00	+6.088056E-03
+2.796274E+00	+6.092948E-03
+2.796373E+00	+6.098395E-03
+2.796373E+00	+6.103237E-03
+2.796879E+00	+6.108181E-03
+2.797281E+00	+6.113275E-03
+2.797081E+00	+6.118067E-03
+2.797182E+00	+6.123009E-03
+2.797483E+00	+6.128254E-03
+2.797382E+00	+6.133148E-03
+2.797483E+00	+6.138191E-03
+2.797787E+00	+6.143083E-03
+2.797888E+00	+6.148077E-03
+2.798189E+00	+6.153171E-03
+2.798189E+00	+6.157963E-03
+2.798492E+00	+6.163208E-03
+2.798796E+00	+6.168151E-03
+2.798996E+00	+6.173044E-03
+2.799097E+00	+6.178238E-03
+2.798695E+00	+6.183333E-03
+2.799299E+00	+6.188175E-03
+2.799198E+00	+6.192966E-03
+2.799501E+00	+6.198111E-03
+2.799501E+00	+6.202903E-03
+2.799704E+00	+6.208350E-03
+2.799805E+00	+6.212889E-03
+2.799704E+00	+6.218185E-03
+2.799603E+00	+6.222976E-03
+2.800308E+00	+6.228121E-03
+2.800409E+00	+6.233014E-03
+2.800713E+00	+6.237906E-03
+2.800409E+00	+6.243051E-03
+2.800913E+00	+6.248145E-03
+2.800713E+00	+6.253088E-03
+2.801216E+00	+6.257880E-03
+2.800913E+00	+6.263074E-03
+2.801519E+00	+6.267967E-03
+2.801418E+00	+6.273061E-03
+2.801317E+00	+6.278458E-03
+2.802124E+00	+6.282897E-03
+2.801720E+00	+6.287941E-03
+2.801922E+00	+6.293085E-03
+2.803032E+00	+6.297877E-03
+2.802225E+00	+6.302820E-03
+2.802526E+00	+6.308065E-03
+2.802628E+00	+6.312957E-03
+2.802729E+00	+6.318102E-03
+2.802931E+00	+6.322995E-03
+2.802931E+00	+6.328290E-03
+2.803234E+00	+6.332981E-03
+2.803335E+00	+6.337773E-03
+2.803434E+00	+6.343069E-03
+2.803434E+00	+6.347961E-03
+2.803637E+00	+6.353005E-03
+2.803839E+00	+6.357948E-03
+2.804142E+00	+6.362941E-03
+2.804142E+00	+6.367985E-03
+2.804342E+00	+6.372877E-03
+2.804142E+00	+6.377871E-03
+2.804544E+00	+6.383167E-03
+2.804646E+00	+6.387807E-03
+2.804747E+00	+6.392800E-03
+2.804646E+00	+6.397895E-03
+2.804949E+00	+6.402737E-03
+2.805151E+00	+6.408134E-03
+2.805351E+00	+6.412773E-03
+2.805351E+00	+6.417968E-03
+2.805655E+00	+6.422861E-03
+2.805756E+00	+6.427804E-03
+2.805857E+00	+6.432999E-03
+2.806259E+00	+6.437791E-03
+2.806461E+00	+6.442885E-03
+2.806461E+00	+6.447979E-03
+2.806664E+00	+6.452670E-03
+2.806360E+00	+6.457663E-03
+2.806866E+00	+6.462858E-03
+2.806866E+00	+6.468104E-03
+2.807066E+00	+6.472896E-03
+2.807167E+00	+6.478040E-03
+2.807774E+00	+6.482831E-03
+2.807571E+00	+6.487825E-03
+2.807571E+00	+6.492919E-03
+2.807673E+00	+6.497761E-03
+2.808176E+00	+6.503259E-03
+2.807873E+00	+6.508101E-03
+2.808176E+00	+6.513346E-03
+2.808378E+00	+6.518340E-03
+2.808378E+00	+6.523333E-03
+2.808580E+00	+6.528226E-03
+2.808983E+00	+6.533270E-03
+2.808580E+00	+6.538263E-03
+2.808983E+00	+6.543155E-03
+2.809084E+00	+6.548249E-03
+2.809084E+00	+6.553394E-03
+2.809891E+00	+6.558135E-03
+2.809387E+00	+6.563179E-03
+2.809689E+00	+6.568324E-03
+2.809589E+00	+6.573115E-03
+2.810194E+00	+6.578209E-03
+2.810093E+00	+6.583656E-03
+2.810295E+00	+6.588247E-03
+2.810396E+00	+6.593341E-03
+2.810596E+00	+6.598031E-03
+2.811102E+00	+6.603378E-03
+2.810900E+00	+6.608119E-03
+2.811102E+00	+6.613314E-03
+2.811504E+00	+6.618206E-03
+2.811203E+00	+6.623149E-03
+2.811504E+00	+6.628294E-03
+2.811504E+00	+6.632985E-03
+2.811808E+00	+6.638180E-03
+2.812010E+00	+6.643173E-03
+2.811707E+00	+6.648066E-03
+2.812412E+00	+6.653260E-03
+2.812311E+00	+6.658254E-03
+2.812311E+00	+6.663096E-03
+2.812716E+00	+6.668190E-03
+2.812817E+00	+6.673385E-03
+2.812918E+00	+6.678278E-03
+2.813019E+00	+6.683170E-03
+2.813120E+00	+6.688214E-03
+2.813320E+00	+6.693409E-03
+2.813219E+00	+6.698301E-03
+2.813219E+00	+6.703395E-03
+2.813826E+00	+6.708339E-03
+2.813826E+00	+6.713332E-03
+2.813927E+00	+6.718376E-03
+2.814127E+00	+6.723268E-03
+2.814329E+00	+6.728312E-03
+2.814430E+00	+6.733457E-03
+2.814531E+00	+6.738601E-03
+2.814632E+00	+6.743343E-03
+2.814936E+00	+6.748285E-03
+2.814632E+00	+6.753379E-03
+2.814734E+00	+6.758221E-03
+2.815136E+00	+6.763316E-03
+2.815338E+00	+6.768258E-03
+2.815540E+00	+6.773202E-03
+2.815338E+00	+6.778397E-03
+2.815943E+00	+6.783289E-03
+2.815742E+00	+6.788283E-03
+2.815641E+00	+6.793427E-03
+2.816145E+00	+6.798470E-03
+2.816145E+00	+6.803312E-03
+2.816650E+00	+6.808356E-03
+2.816347E+00	+6.813603E-03
+2.816549E+00	+6.818242E-03
+2.816952E+00	+6.823387E-03
+2.816750E+00	+6.828330E-03
+2.817154E+00	+6.833273E-03
+2.817356E+00	+6.838316E-03
+2.817356E+00	+6.843260E-03
+2.817657E+00	+6.848404E-03
+2.818264E+00	+6.853347E-03
+2.817961E+00	+6.858441E-03
+2.817860E+00	+6.863485E-03
+2.818062E+00	+6.868226E-03
+2.818062E+00	+6.873371E-03
+2.818163E+00	+6.878414E-03
+2.818163E+00	+6.883559E-03
+2.818970E+00	+6.888553E-03
+2.818565E+00	+6.893294E-03
+2.818768E+00	+6.898539E-03
+2.818666E+00	+6.903583E-03
+2.819273E+00	+6.908223E-03
+2.819273E+00	+6.913519E-03
+2.819374E+00	+6.918361E-03
+2.819979E+00	+6.923556E-03
+2.819777E+00	+6.928398E-03
+2.819777E+00	+6.933392E-03
+2.819979E+00	+6.938485E-03
+2.819878E+00	+6.943379E-03
+2.820684E+00	+6.948523E-03
+2.821089E+00	+6.953315E-03
+2.820684E+00	+6.958408E-03
+2.820684E+00	+6.963503E-03
+2.820988E+00	+6.968446E-03
+2.820988E+00	+6.973591E-03
+2.820786E+00	+6.978433E-03
+2.821592E+00	+6.983477E-03
+2.821289E+00	+6.988470E-03
+2.821491E+00	+6.993463E-03
+2.821491E+00	+6.998305E-03
+2.821795E+00	+7.003753E-03
+2.822096E+00	+7.008392E-03
+2.822399E+00	+7.013537E-03
+2.821997E+00	+7.018581E-03
+2.822298E+00	+7.023524E-03
+2.822197E+00	+7.028467E-03
+2.822298E+00	+7.033410E-03
+2.822803E+00	+7.038454E-03
+2.822905E+00	+7.043497E-03
+2.823206E+00	+7.048390E-03
+2.822905E+00	+7.053332E-03
+2.823307E+00	+7.058477E-03
+2.823610E+00	+7.063672E-03
+2.823812E+00	+7.068817E-03
+2.823711E+00	+7.073608E-03
+2.823912E+00	+7.078602E-03
+2.824114E+00	+7.083444E-03
+2.824316E+00	+7.088488E-03
+2.824215E+00	+7.093633E-03
+2.824316E+00	+7.098475E-03
+2.824316E+00	+7.103619E-03
+2.824718E+00	+7.108814E-03
+2.825224E+00	+7.113807E-03
+2.825022E+00	+7.118448E-03
+2.824921E+00	+7.123441E-03
+2.825123E+00	+7.128535E-03
+2.825224E+00	+7.133427E-03
+2.825224E+00	+7.138572E-03
+2.826334E+00	+7.143465E-03
+2.826334E+00	+7.148559E-03
+2.826031E+00	+7.153502E-03
+2.826334E+00	+7.158495E-03
+2.826334E+00	+7.163589E-03
+2.826233E+00	+7.168532E-03
+2.826334E+00	+7.173677E-03
+2.826534E+00	+7.178569E-03
+2.827141E+00	+7.183866E-03
+2.826736E+00	+7.188808E-03
+2.827040E+00	+7.193600E-03
+2.826939E+00	+7.198744E-03
+2.827242E+00	+7.203384E-03
+2.827343E+00	+7.208731E-03
+2.827745E+00	+7.213573E-03
+2.827948E+00	+7.218667E-03
+2.828049E+00	+7.223963E-03
+2.827847E+00	+7.228452E-03
+2.827847E+00	+7.233446E-03
+2.828049E+00	+7.238540E-03
+2.828350E+00	+7.243533E-03
+2.828653E+00	+7.248627E-03
+2.828856E+00	+7.253621E-03
+2.828451E+00	+7.258614E-03
+2.829258E+00	+7.263658E-03
+2.828957E+00	+7.268550E-03
+2.828754E+00	+7.273594E-03
+2.829561E+00	+7.278588E-03
+2.829460E+00	+7.283783E-03
+2.829561E+00	+7.288523E-03
+2.829561E+00	+7.293466E-03
+2.829865E+00	+7.298661E-03
+2.829966E+00	+7.303554E-03
+2.830267E+00	+7.308598E-03
+2.830267E+00	+7.313692E-03
+2.830469E+00	+7.318584E-03
+2.830368E+00	+7.323779E-03
+2.830671E+00	+7.328571E-03
+2.830873E+00	+7.333514E-03
+2.830772E+00	+7.338759E-03
+2.831074E+00	+7.343904E-03
+2.831377E+00	+7.348796E-03
+2.831276E+00	+7.353538E-03
+2.831276E+00	+7.358582E-03
+2.831579E+00	+7.363877E-03
+2.831478E+00	+7.368769E-03
+2.832184E+00	+7.373763E-03
+2.832083E+00	+7.378605E-03
+2.831982E+00	+7.383497E-03
+2.832184E+00	+7.388642E-03
+2.832285E+00	+7.393636E-03
+2.832588E+00	+7.398679E-03
+2.832788E+00	+7.403824E-03
+2.832991E+00	+7.408666E-03
+2.832890E+00	+7.413659E-03
+2.833193E+00	+7.418603E-03
+2.833294E+00	+7.423798E-03
+2.833595E+00	+7.428488E-03
+2.833395E+00	+7.433482E-03
+2.833595E+00	+7.438626E-03
+2.833496E+00	+7.443569E-03
+2.834503E+00	+7.448411E-03
+2.834000E+00	+7.453707E-03
+2.834000E+00	+7.458549E-03
+2.834101E+00	+7.463643E-03
+2.834303E+00	+7.468485E-03
+2.834503E+00	+7.473580E-03
+2.834404E+00	+7.478875E-03
+2.834806E+00	+7.483516E-03
+2.834705E+00	+7.488408E-03
+2.835714E+00	+7.493603E-03
+2.835211E+00	+7.498546E-03
+2.835411E+00	+7.504044E-03
+2.835411E+00	+7.509037E-03
+2.835411E+00	+7.514081E-03
+2.835512E+00	+7.519074E-03
+2.835815E+00	+7.523815E-03
+2.836622E+00	+7.529061E-03
+2.836926E+00	+7.533903E-03
+2.836119E+00	+7.538795E-03
+2.836521E+00	+7.544041E-03
+2.836420E+00	+7.548933E-03
+2.836622E+00	+7.553927E-03
+2.837027E+00	+7.559021E-03
+2.837128E+00	+7.563913E-03
+2.837027E+00	+7.568907E-03
+2.837429E+00	+7.573950E-03
+2.837429E+00	+7.579145E-03
+2.837429E+00	+7.584088E-03
+2.837732E+00	+7.588981E-03
+2.837631E+00	+7.593873E-03
+2.837934E+00	+7.598766E-03
+2.838034E+00	+7.603709E-03
+2.837934E+00	+7.608853E-03
+2.838034E+00	+7.613897E-03
+2.838135E+00	+7.618940E-03
+2.838337E+00	+7.623834E-03
+2.838741E+00	+7.628776E-03
+2.838942E+00	+7.633820E-03
+2.838640E+00	+7.638914E-03
+2.839144E+00	+7.643958E-03
+2.839346E+00	+7.648800E-03
+2.839144E+00	+7.653793E-03
+2.839346E+00	+7.658888E-03
+2.839750E+00	+7.663931E-03
+2.839649E+00	+7.669177E-03
+2.839649E+00	+7.673868E-03
+2.839951E+00	+7.678811E-03
+2.840153E+00	+7.683854E-03
+2.840658E+00	+7.688948E-03
+2.840456E+00	+7.693740E-03
+2.840557E+00	+7.698834E-03
+2.840456E+00	+7.703676E-03
+2.840658E+00	+7.708922E-03
+2.840757E+00	+7.713713E-03
